Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,WAR,NameASCII,PlayerId,MLBAMID
"Héctor Santiago","SEA",39.97358622803495,,,,,15.41037893295288,37.01719072129991,37.48284912109375,,,36.572039123535156,,,37.01719072129991,,37.48284912109375,,0.339022547763404,"Hector Santiago",4026,502327
"Ryan Sherriff","- - -",,,,,,17.792561431158155,23.33215844112894,,,,22.523183398776585,,,23.33215844112894,,,,0.335899761544166,"Ryan Sherriff",12249,595411
"Easton McGee","- - -",26.630372159621295,,20.012265931992303,,,25.333805480093325,23.085598891122,27.647525024414062,,,21.16960334777832,,,23.761175428118026,20.383292743137904,27.647525024414062,,0.3345806567455613,"Easton McGee",22176,668834
"Joel Kuhnel","- - -",29.84149254188336,,34.96026266666881,,,32.33847561441206,27.80883307132906,35.01019439697266,,,31.467275880787472,,,27.80883307132906,,35.01019439697266,,0.33114309175477064,"Joel Kuhnel",19995,669270
"Jaden Hill","COL",25.785694761096305,,,,,24.998939560492513,24.26955796120989,,,,24.083234704457798,,,24.28995479151533,24.110305786132812,,,0.3250718314585542,"Jaden Hill",30250,677955
"Art Warren","CIN",47.307479099208074,,,,,,46.33096717926393,,,,,,,46.33096717926393,,,,0.32458167843253294,"Art Warren",18251,605521
"Jayden Murray","HOU",29.830939918164386,,27.587922016779583,,,29.07807950715761,26.868033599853515,33.842359924316405,,,27.293403725875052,,,,26.868033599853515,33.842359924316405,,0.3244140818485043,"Jayden Murray",26482,681151
"Lake Bachar","MIA",37.446378723267586,,,33.983325223017005,,,35.363019221274136,39.80836079038423,,,30.76909570132985,,,38.612126138739455,31.9433551998589,39.80836079038423,,0.3243248040175541,"Lake Bachar",19222,669199
"Darren O'Day","- - -",-10.659907429306596,,,,,-15.624430877574977,-16.802988096610786,,,,,,,-16.802988096610786,,,,0.3221260413112097,"Darren O'Day",3321,503285
"Kyle Cody","TEX",45.53578535715739,,,,,42.81784216562907,40.85643679596657,,,,44.6589365507427,,,40.85643679596657,,,,0.32103868055412155,"Kyle Cody",19686,621129
"Kyle Zimmer","KCR",52.78056713980041,,,,,55.273240407307945,53.55264082601515,56.59811239373194,,,50.97097452949075,,,53.55264082601515,,56.59811239373194,,0.32094485891605806,"Kyle Zimmer",14169,622092
"J.B. Wendelken","- - -",39.959824160091365,,,,,34.314891280414905,38.3379640125093,42.61285788218181,,,35.59969208266709,,,38.3379640125093,,42.61285788218181,,0.320240275191667,"J.B. Wendelken",14506,605525
"Kolby Allard","- - -",43.73603426538404,,45.5792301669317,,,43.6723331733038,,50.51100613624384,,,43.71861347090012,,,,,50.51100613624384,,0.3185459777735745,"Kolby Allard",18694,663465
"Oliver Pérez","- - -",24.382101164923775,,,,,17.170277465017218,16.994943630195664,,,,,,,17.09732280869082,0,,,0.31807840510533825,"Oliver Perez",1514,424144
"A.J. Cole","TOR",23.54530933925084,,18.308474413553874,,,,21.114735173244103,15.02354389688243,,,20.163117163521903,,,21.114735173244103,,15.02354389688243,,0.316255410983566,"A.J. Cole",11467,595918
"Xzavion Curry","- - -",63.01060130064969,,,58.409610748291016,,,58.354479368825636,62.042673171193975,,,58.66114316667829,,,58.35236517973154,60.10080337524414,62.042673171193975,,0.31388995417985893,"Xzavion Curry",25595,675540
"Kyle Crick","- - -",23.962510209105332,,,,,17.780027850468954,20.281678750040104,,,,21.49718189239502,,,20.281678750040104,,,,0.3127593095830449,"Kyle Crick",13182,605195
"Jake Cousins","- - -",20.831316702706474,,,,,24.512673592749444,22.910962990352086,,,,20.17661009894477,,,22.910962990352086,,,,0.3107776108726507,"Jake Cousins",21620,664776
"Víctor Arano","WSN",39.8178294210723,,,,,39.57353873479934,44.272674068714835,,,,,,,44.272674068714835,,,,0.31003089713145016,"Victor Arano",15915,644364
"Luinder Avila","KCR",49.70883181378558,,,,,50.145766764673695,43.10753051757813,50.58296915888786,,,42.61163846908077,,,43.10753051757813,,50.58296915888786,,0.3099646439049735,"Luinder Avila",24452,679883
"Mike Fiers","OAK",26.887169598812783,,,,,31.952964926665683,27.85232258832991,29.395306741037675,,,21.6203984116063,,,27.85232258832991,,29.395306741037675,,0.30566665457987074,"Mike Fiers",7754,571666
"Luis Ortiz","- - -",31.29202663898468,,,,,31.889949374728733,29.89493598937988,34.33203476353695,,,29.688969381924334,,,30.29328441619873,29.71939267950543,34.33203476353695,,0.3053626673379133,"Luis Ortiz",16942,656814
"Luis Guerrero","BOS",36.92951669132008,,,,,,35.047088027581935,,,,28.08629344372039,,,35.49396835885397,33.259567074659394,,,0.3025643824879839,"Luis Guerrero",31184,692285
"Manny Banuelos","- - -",35.694275591108536,,,,,35.05215541365879,31.604379520081636,36.139799402115194,,,33.9684317641788,,,31.604379520081636,,36.139799402115194,,0.30054162353660746,"Manny Banuelos",5365,544365
"Jon Lester","- - -",37.65589650718194,,38.784415432459404,,,38.13230364292373,,41.671101333155775,,,39.543577816323996,,,,,41.671101333155775,,0.2994778191779836,"Jon Lester",4930,452657
"Spencer Patton","- - -",32.974576237362896,,,31.142849843642292,,31.371588134765624,32.19798442147935,,,,,,,32.19798442147935,,,,0.2983214151457527,"Spencer Patton",12361,607359
"Jordan Wicks","CHC",50.9149755724597,,54.27156448364258,,,44.44920438335788,53.028519329271816,55.85429908233939,,,49.74758162733685,,,52.876756698366194,53.76398673424354,55.85429908233939,,0.2978597837707439,"Jordan Wicks",30094,696136
