Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,ERA,NameASCII,PlayerId,MLBAMID
"Justin Wrobleski","LAD",38.42175318296158,,35.74080162533259,,,36.23842137925168,36.281888925939576,42.00627462146352,,,35.849755431666516,,,36.24571286994993,38.651424407958984,42.00627462146352,,4.083521599084686,"Justin Wrobleski",31204,680736
"Justus Sheffield","SEA",38.435272216796875,,,,,39.72166264829907,41.34254629295992,,,,37.83831162471695,,,41.34254629295992,,,,5.375565521333776,"Justus Sheffield",17285,656954
"Carlos Hernández","- - -",38.45179543959356,,31.687304496765137,43.96749466977285,,37.90197616153293,42.394029218902745,16.33172035217285,47.36212076999173,,18.811233520507812,,,42.39537064539771,41.73069381713867,16.33172035217285,,5.135706606651345,"Carlos Hernandez",22713,672578
"Michael Rucker","CHC",38.46162799253302,,37.61677283268137,,,40.5131972418891,34.52021627686456,37.494468619606714,,,31.427001900508486,,,34.52021627686456,,37.494468619606714,,4.962162812851656,"Michael Rucker",19454,621074
"Garrett Whitlock","BOS",38.48113994321962,,30.34504623413086,,,35.88660788703414,37.891279970281445,,,,33.96283910657976,,,39.553352863087376,34.25950121450547,,,3.126888420228841,"Garrett Whitlock",20191,676477
"Randy Rodríguez","SFG",38.49215047889285,,,,,32.62584239244461,37.03669216532103,,,,28.934859684535436,,,37.03669216532103,,,,3.05825286785663,"Randy Rodriguez",23974,678495
"Ryan Feltner","COL",38.52663024757367,,35.85004806518555,,,37.77312031388283,40.101837505609026,44.11174238489029,,,41.79972425592009,,,39.90814585871073,41.09485803134199,44.11174238489029,,5.254865862470641,"Ryan Feltner",21446,663372
"Dane Dunning","- - -",38.52847413702325,,36.62659545971948,,30.641279220581055,34.68427522847919,35.50068635689043,38.795129866827104,40.7046421327089,,34.04753182287454,,,35.59142775579483,29.032535135746002,38.795129866827104,,4.444382211700986,"Dane Dunning",19409,641540
"Zebby Matthews","MIN",38.529279724051655,,38.373556518554686,,,36.35891816674209,41.02074392518001,41.4346998254736,,,33.832052902436594,,,41.02074392518001,,41.4346998254736,,5.588709849348679,"Zebby Matthews",31827,805673
"Jordan Hicks","- - -",38.53917295380501,,44.51536321640015,30.566275797706556,,34.81165207687736,31.783939812490967,,,,30.028909243070164,,,35.266852910178045,31.432384078418426,,,4.668352273751366,"Jordan Hicks",19618,663855
"Riley Smith","ARI",38.547402954101564,,39.46068359089789,,,39.99959286776456,41.02565539613062,44.207981995613345,,,37.05978791431714,,,41.02565539613062,,44.207981995613345,,5.0428019499738985,"Riley Smith",19826,642092
"Matt Carasiti","COL",38.5549564976846,,31.878977371474445,,38.99071338219557,34.44261595643597,,,,,,,,,,,,7.3636379064610455,"Matt Carasiti",13276,571539
"Cade Smith","CLE",38.56297310077455,,,35.35128424517531,,,35.819359860297055,,,,,,,,35.819359860297055,,,2.4931241799542008,"Cade Smith",27867,671922
"Nick Robertson","- - -",38.56606075810451,,28.345502217610676,,,,30.562787499014785,,,,29.511569954883093,,,30.92247439445333,30.351471161842348,,,5.299065802826514,"Nick Robertson",26226,687798
"Joakim Soria","- - -",38.57827981996142,,48.00712585449219,,,24.838509368896485,36.777197442403654,48.56658441370184,,,46.48973360928622,,,36.777197442403654,,48.56658441370184,,4.223463675196796,"Joakim Soria",6941,465657
"Andry Lara","WSN",38.617676559759644,,,35.84424247741699,,37.46568294993618,40.85704141639801,,,,33.94553756713867,,,40.85704141639801,,,,8.790698490831462,"Andry Lara",27967,691251
"Peyton Pallette","CLE",38.620720195260276,,,,,,38.588591515263424,42.763075510660805,,,36.21704788208008,,,38.588591515263424,,42.763075510660805,,4.58490582537762,"Peyton Pallette",31865,688883
"Dylan Floro","- - -",38.63843001031071,,,,,39.89311261858259,35.07314037510874,,,,32.44579254229044,,,35.07314037510874,,,,3.5012473131848583,"Dylan Floro",13394,571670
"Brooks Raley","- - -",38.66256968180338,,35.80734321287805,,,31.86895794806542,29.979693459920558,39.70560519327253,,,32.244138893274474,,,,29.979693459920558,39.70560519327253,,3.1321593699704926,"Brooks Raley",10061,548384
"Tylor Megill","NYM",38.67548134906288,,36.38992939659612,35.04306646493765,,34.61171385582457,38.88194311730113,41.99675915070942,,,35.60194217740444,,,38.927174572352946,35.43932575649686,41.99675915070942,,4.459723547087977,"Tylor Megill",21318,656731
"Tim Mayza","- - -",38.69760004679362,,,46.09194231033325,,38.958616659384006,39.860997158810264,0,,,,,,39.860997158810264,,0,,3.4654453027409318,"Tim Mayza",15042,641835
"Junior Fernández","- - -",38.77684893386776,,,,,43.68516670965379,32.84277970043581,,,,31.128469455877,,,32.84277970043581,,,,5.102363220069354,"Junior Fernandez",18496,658551
"Bowden Francis","TOR",38.78427663090477,,,38.88585665651887,,39.365171403151294,41.559252447552154,42.68611583497452,,,33.44401168823242,,,41.559252447552154,,42.68611583497452,,3.869707053011927,"Bowden Francis",20548,670102
"Burch Smith","- - -",38.796946467255516,,34.31718842777205,,,34.00484975179037,37.45210234324137,43.05271849521371,,,41.90877154253531,,,35.87862337552584,37.69855085625706,43.05271849521371,,4.730458750359215,"Burch Smith",12784,572143
"Brett Kennedy","CIN",38.8102165222168,,,,,35.03014075237772,33.80642745074104,,,,38.07050753187859,,,33.80642745074104,,,,6.5,"Brett Kennedy",17877,664028
"Eric Lauer","- - -",38.81410766806035,,36.958069810370134,,,34.90022277832031,39.308559436099834,39.55604446102196,,,33.86695143233898,,,39.308559436099834,,39.55604446102196,,4.178571473831694,"Eric Lauer",19316,641778
"Yusei Kikuchi","- - -",38.84423931670378,,42.649835733921,55.60269818987165,,35.68651941087511,41.33215179740223,48.71168192501726,,,44.87690527349672,,,41.356633156359926,25.627362569173176,48.71168192501726,,4.325038983035038,"Yusei Kikuchi",20633,579328
"Jonathan Loáisiga","- - -",38.874399668210515,,46.859788470798065,,,45.08078576346342,51.76341833387102,50.11874633074192,,,47.84569751945882,,,52.03968444237342,48.171958923339844,50.11874633074192,,3.1815292320770534,"Jonathan Loaisiga",19753,642528
"Brent Headrick","- - -",38.87570880030628,,,38.52904884770231,,40.300449718128554,37.085112163642904,,,,32.47359957013811,,,37.080210617933226,39.15359878540039,,,3.9272733843032106,"Brent Headrick",27702,687396
"Spencer Miles","TOR",38.89623128631968,,,,,37.81708884450187,38.063884016396344,39.657855165921724,,,,,,38.063884016396344,,39.657855165921724,,3.0000002724784007,"Spencer Miles",31621,693686
"Jared Shuster","- - -",38.9056356809996,,36.26310679117839,,,37.52975596451178,41.19451237232127,,,,42.15001813616072,,,41.21857513936361,32.17096710205078,,,5.1227683332154905,"Jared Shuster",27472,694363
"Luis Morales","ATH",38.938850107119066,,,,,41.1413669070682,39.93645888446731,,,,41.56127923951113,,,41.481973309383214,39.24741668701172,,,4.965517486318267,"Luis Morales",32227,806960
"Nate Pearson","- - -",38.99322820221264,,39.26555633544922,43.19894790649414,,38.833951721191404,38.0620644813125,44.570618629455566,,,36.75263763427734,,,38.063912382541375,37.192626953125,44.570618629455566,,5.170213325906584,"Nate Pearson",20160,663878
"Keegan Thompson","CHC",39.00949829571868,,39.49728673590858,,,38.83905046636408,38.575133094787596,42.40920998354471,,,37.69651779174805,,,40.73397954305013,38.542257221822204,42.40920998354471,,3.642229057799721,"Keegan Thompson",19795,624522
"Shota Imanaga","CHC",39.05815673385039,,38.67205270131429,37.21069898148657,,36.053089706986036,34.365012283435604,49.13536567118631,51.2099609375,,44.57465980529785,,,31.98495758904351,34.39642057670526,49.13536567118631,,3.142345627510327,"Shota Imanaga",33829,684007
"Shohei Ohtani","- - -",39.06135526738615,,37.340638287494635,44.30355744213026,,34.59574393720816,35.380328797853366,47.92199609997203,54.79047775268555,,,,,42.422534376710324,34.87232986311094,47.92199609997203,,2.7811900392392057,"Shohei Ohtani",19755,660271
"Mitch Keller","PIT",39.08430571044733,,42.750821937369615,,,36.686232741718236,38.15827704068595,47.31832235189013,,,41.11492368781801,,,40.32645152843996,37.20675339843986,47.31832235189013,,4.313066541759099,"Mitch Keller",17594,656605
"Braxton Ashcraft","PIT",39.09818807598442,,,35.47708559036255,,38.10201932362148,39.922041984019934,42.443123639485485,,,38.55380717686244,,,39.922041984019934,,42.443123639485485,,2.7380282873909714,"Braxton Ashcraft",23793,677952
"David Bednar","- - -",39.15658070439176,,32.16465759277344,35.93953190285321,,37.04960632324219,31.11700185139974,36.50625348832579,,,,,,31.11700185139974,,36.50625348832579,,3.052415527537702,"David Bednar",19569,670280
"Framber Valdez","- - -",39.17470748292888,,45.056604919433596,,,42.765380577265795,41.6385856369632,42.49912133258322,,,42.465280088707,,,41.6385856369632,,42.49912133258322,,3.281525003164861,"Framber Valdez",17295,664285
"Ryan Weiss","HOU",39.26049119599011,,,,,42.52544483993993,40.08401435718202,46.344856050279404,,,38.00061904327779,,,,40.08401435718202,46.344856050279404,,7.6153854533766365,"Ryan Weiss",24621,680802
"Dean Kremer","BAL",39.272646182198876,,42.68627840716665,45.02517502124493,,33.38533026139366,37.610377845414185,45.10447922255231,,,33.528252384118865,,,45.910668563842776,36.77196464153251,45.10447922255231,,4.258300896941332,"Dean Kremer",19350,665152
"Enoli Paredes","- - -",39.27574157714844,,,,,44.039261954171316,39.073901047407595,48.17023001776801,,,28.139911106654576,,,39.073901047407595,,48.17023001776801,,3.000000400675721,"Enoli Paredes",20447,660600
"Luis Gil","NYY",39.28444558615213,,,,,31.20553775363498,36.90018069142814,,,,26.295891067429718,,,36.90018069142814,,,,3.6849491051004555,"Luis Gil",21052,661563
"Reid Detmers","LAA",39.32599397393241,,,42.46391296386719,,36.57613978275033,41.346141819790816,47.266424543263454,,,42.46615879094874,,,41.4036203757679,39.136409517318484,47.266424543263454,,4.728609833474172,"Reid Detmers",27468,672282
"Ben Bowden","- - -",39.34976618630545,,,,,,38.84721580628426,38.4252815246582,,,39.98391007403938,,,38.84721580628426,,38.4252815246582,,6.021584367002562,"Ben Bowden",20198,641386
"Spencer Howard","- - -",39.37714053476683,,44.5741604587488,,,44.122568702697755,35.57072847300562,45.28463388372351,,,38.73034878672245,,,35.1404620046201,44.0531245640346,45.28463388372351,,7.0000000825772695,"Spencer Howard",23252,675921
"Christian Roa","- - -",39.38186497158475,,,,,38.386338311272695,35.341078680914805,,,,37.79396550795611,,,35.341078680914805,,,,3.8571437274925096,"Christian Roa",27662,685005
"Travis Lakins","BAL",39.38801200555669,,36.132340129933844,,,28.795920978892934,35.75908140702681,36.318115709014755,,,32.29912213311679,,,35.75908140702681,,36.318115709014755,,5.203125741405635,"Travis Lakins",18600,664042
"Shawn Morimando","MIA",39.38916579026442,,42.27804107666016,,,41.5413280286287,,47.63125801086426,,,47.35865097045898,,,,,47.63125801086426,,9.580646395497377,"Shawn Morimando",13606,596049
"Kevin Gausman","- - -",39.430608220237026,,,35.92144189099313,,37.24816677238368,37.70774762836236,,,,34.65868691707003,,,37.77111715966749,32.345981703864204,,,3.3858521855524195,"Kevin Gausman",14107,592332
"Wander Suero","- - -",39.43598747253418,,38.69497587485966,,,,,44.663817319003016,,,39.00070778650182,,,,,44.663817319003016,,6.136364686778128,"Wander Suero",15855,593833
"Anthony Banda","- - -",39.44118289779529,,43.42759585380554,,,32.631516697307745,34.194362100761005,43.09227899192036,,,38.744040612516734,,,34.19927528822305,31.941667556762695,43.09227899192036,,4.529033323501824,"Anthony Banda",14706,607455
"Drew Rucinski","OAK",39.44285417311262,,,,,39.0639165521978,36.76332293816333,46.053359375,,,37.147545708550346,,,36.76332293816333,,46.053359375,,9.000000953674418,"Drew Rucinski",12499,607968
"Vladimir Gutierrez","- - -",39.48141318482238,,,,,45.83863830566406,42.82895577640857,47.23797258649554,,,38.16815763201032,,,42.82895577640857,,47.23797258649554,,5.46982777943419,"Vladimir Gutierrez",19278,661269
"Ryan Tepera","- - -",39.49441438872239,,33.46351981311111,,,35.63699146705338,41.07799707343583,41.90427811940511,,,39.83711984022608,,,41.38055696952094,37.6463310342086,41.90427811940511,,3.600000616550551,"Ryan Tepera",10291,572193
"Michael Lorenzen","- - -",39.50730391138428,,38.43479319711919,,,38.98844027176474,39.99247901479925,42.560155507045096,,,39.282718061054815,,,40.84946571448058,38.58820808996068,42.560155507045096,,4.347457805338236,"Michael Lorenzen",14843,547179
"Mason Thompson","- - -",39.51175558371622,,,,,32.16425102271594,27.521235836766614,33.786117992181886,,,29.867373215524776,,,27.521235836766614,,33.786117992181886,,5.2105275294707605,"Mason Thompson",21850,666168
"Matt Koch","- - -",39.51238903351362,,36.571968102756934,,,,33.49261966504549,,,,54.61224365234375,,,33.49261966504549,,,,6.023077667318597,"Matt Koch",13420,571863
"Gerrit Cole","NYY",39.51716751587665,,40.02390712854305,,,37.240500895182294,37.732828047056294,,42.16213261403741,,37.48373199996516,,,37.732828047056294,,,,3.1185770946910862,"Gerrit Cole",13125,543037
"Conner Greene","- - -",39.56052374537987,,,,,36.9355214436849,36.964416943008096,45.24075828408295,,,35.893212985992434,,,36.964416943008096,,45.24075828408295,,7.105265236421583,"Conner Greene",16455,641632
"Mike Clevinger","- - -",39.57513918756212,,40.82742138966678,,,34.580581707900826,43.07962844629956,52.462529060688425,,,43.75261204779249,,,43.061312942875844,44.1069616837935,52.462529060688425,,4.106796194534747,"Mike Clevinger",12808,605182
"Grant Holmes","ATL",39.59961065664155,,38.630149223954206,,,38.84202241897583,38.81604521336469,40.84806437114439,,,37.32055485633112,,,38.81604521336469,,40.84806437114439,,3.9258162025347083,"Grant Holmes",16944,656550
"Yu Darvish","- - -",39.607899570259995,,36.06586732923614,40.34651362717221,,34.83856682406568,40.84423287988184,46.19046809290575,44.45623447490188,,37.836063385009766,,,41.953183100773735,39.10127208662815,46.19046809290575,,3.7634113631556656,"Yu Darvish",13074,506433
"Miguel Díaz","- - -",39.6578063571576,,,,,36.639407542214464,36.648824561132145,,,,41.13733920488768,,,36.643407407014266,36.742265701293945,,,2.8186815309972397,"Miguel Diaz",18815,622766
"Kaleb Ort","- - -",39.673338873018096,,38.706270697177985,,,34.665992736816406,38.40738095095719,,,,33.668596448689485,,,34.079544074421,43.15573639039569,,,5.002725642260173,"Kaleb Ort",20061,672391
"Matt Harvey","- - -",39.69413524592688,,,,,41.4930517224298,39.01903924021633,42.32493983803457,,,40.23976826915279,,,39.01903924021633,,42.32493983803457,,6.717703927859902,"Matt Harvey",11713,518774
"Tomoyuki Sugano","- - -",39.735001725416915,,40.31896921923703,41.989865576434745,,38.865042095910574,40.46961480470243,44.24592753433929,,,,,,42.08039948998428,40.23869805235963,44.24592753433929,,4.522613238717591,"Tomoyuki Sugano",35321,608372
"Bryan Shaw","- - -",39.736963023310125,,44.82022350823798,45.45914840698242,,35.492771391435106,36.85451754764538,46.10282950652273,56.856285095214844,,41.69734541575114,,,36.85451754764538,,46.10282950652273,,4.797910079264764,"Bryan Shaw",8110,543766
"Daniel Mengden","- - -",39.74168769886951,,34.62280031714109,,,51.64987564086914,48.45698547363281,46.60752986726307,,,39.85257530212402,,,48.45698547363281,,46.60752986726307,,4.189656126097185,"Daniel Mengden",16980,596043
"Yusmeiro Petit","OAK",39.76502711746386,,40.3605795328596,,,,,47.139543333106275,,,40.207281389544086,,,,,47.139543333106275,,3.431438986251858,"Yusmeiro Petit",4020,433589
"Clarke Schmidt","NYY",39.771461586222195,,34.62665691581289,,,35.38987892724219,29.42067321726311,,42.6276933182258,,31.62115872701009,,,29.346363268400495,29.429475515560615,,,3.821186688126211,"Clarke Schmidt",19899,657376
"Alberto Baldonado","WSN",39.79374237060547,,,,,,44.80455975919156,,,,42.28147645430131,,,44.80455975919156,,,,8.437503025344261,"Alberto Baldonado",11812,593604
"Archie Bradley","- - -",39.808453649796974,,,,,41.75191220370206,,,43.509071915683684,,45.52696364516512,,,,,,,4.342657966685184,"Archie Bradley",12918,605151
"Víctor Arano","WSN",39.8178294210723,,,,,39.57353873479934,44.272674068714835,,,,,,,44.272674068714835,,,,4.500000871718099,"Victor Arano",15915,644364
"Cody Poteet","- - -",39.84991555786133,,,,,39.225927692249506,37.11343807360799,40.521051177978514,,,32.484745839295954,,,36.623112973913685,38.63143058672343,40.521051177978514,,4.202334895448251,"Cody Poteet",18769,547001
"Josh Tomlin","ATL",39.87384760379791,,42.67203863579724,,,37.911301930745445,,38.65775862810817,,,28.57373243059431,,,,,38.65775862810817,,5.7640464145827055,"Josh Tomlin",9388,458708
"Paul Campbell","MIA",39.87587558201381,,,,,41.52026685078939,39.35230698305018,46.496929472143,,,39.32618154798235,,,39.35230698305018,,46.496929472143,,6.412500876705282,"Paul Campbell",22248,669294
"Edgardo Henriquez","LAD",39.887831787835985,,40.99139166714852,,,35.72041233536465,41.33591212122894,,,,,,,41.33591212122894,,,,3.0521744200571215,"Edgardo Henriquez",26944,683618
"Wandy Peralta","- - -",39.88788097783139,,,,,43.31330825656241,41.400775627708896,,,,36.87997095731318,,,41.400775627708896,,,,3.1316622193728976,"Wandy Peralta",14295,593974
"Sam Hentges","- - -",39.89393572880672,,42.97201919555664,,,37.439893266044436,40.4672190444347,44.378375342244425,,,37.14963022867838,,,40.4672190444347,,44.378375342244425,,4.153846898397354,"Sam Hentges",18548,656529
"Josh Rogers","- - -",39.910830989716544,,33.5158145904541,,,36.01854776980272,34.68813844739964,38.68859354654948,,,38.18811931129263,,,35.24678437350548,33.40369253083477,38.68859354654948,,4.438356825750267,"Josh Rogers",18510,642028
"Alex Reyes","STL",39.95241868474767,,,,,37.87578274008116,40.124716164673146,43.346284215321795,,,39.28136673569679,,,40.124716164673146,,43.346284215321795,,3.228260840284013,"Alex Reyes",15015,621052
"J.B. Wendelken","- - -",39.959824160091365,,,,,34.314891280414905,38.3379640125093,42.61285788218181,,,35.59969208266709,,,38.3379640125093,,42.61285788218181,,3.962458187087343,"J.B. Wendelken",14506,605525
"Zach Pop","- - -",39.96346987210787,,32.27976392297184,,,31.262257144282223,29.215590779788418,52.86451721191406,,,35.325907389322914,,,29.215590779788418,,52.86451721191406,,4.8271130469754695,"Zach Pop",20185,647315
"Héctor Santiago","SEA",39.97358622803495,,,,,15.41037893295288,37.01719072129991,37.48284912109375,,,36.572039123535156,,,37.01719072129991,,37.48284912109375,,3.4177216840199187,"Hector Santiago",4026,502327
"Gregory Santos","- - -",39.97752994190563,,,,,35.510302011554465,33.71556598125118,,,,29.355039249766957,,,33.71556598125118,,,,4.138686915556946,"Gregory Santos",21894,666619
"Noah Syndergaard","- - -",39.979114586484116,,40.22947285970052,39.64774258931478,,39.18036533661785,39.45523590156163,40.616500823159974,,,38.969603294488635,,,39.45523590156163,,40.616500823159974,,4.992603706570623,"Noah Syndergaard",11762,592789
"Grayson Rodriguez","BAL",39.98855028863866,,42.56596122531716,,,37.97455735640092,39.64028555468509,41.6056517892701,,,37.491796903191755,,,37.250112677402186,42.046235263937774,41.6056517892701,,4.110335337874235,"Grayson Rodriguez",24492,680570
"Chris Ellis","- - -",40.017916418004916,,,,,,39.29446308264571,45.96080879798302,,,39.27397111745981,,,39.29446308264571,,45.96080879798302,,3.207920943530288,"Chris Ellis",16125,595939
"Shawn Dubin","- - -",40.059511844580776,,38.865023208876785,,,35.13657610603933,32.89468133826005,42.07484156604657,,,35.985107707162186,,,,32.89468133826005,42.07484156604657,,4.806818779253991,"Shawn Dubin",24977,681869
"Tyler Zuber","- - -",40.089020595186916,,39.63303541100544,,,35.835107421875,37.32274170421617,43.603900659279745,,,34.15775892008906,,,39.17660635692585,31.527327116545255,43.603900659279745,,6.262888154626052,"Tyler Zuber",20379,676604
"Packy Naughton","- - -",40.122459837969615,,42.017711863798255,,,40.95908945416092,39.06148674374535,48.72120115492079,,,42.02630356536515,,,39.06148674374535,,48.72120115492079,,4.977654596774872,"Packy Naughton",23292,676050
"Daniel Norris","- - -",40.127599441819214,,,,,33.88916877553433,39.61829631596713,42.64340090751648,,,34.57939006149911,,,45.10444290863583,31.584276570809468,42.64340090751648,,5.250000631866623,"Daniel Norris",13475,596057
"Tyler Samaniego","BOS",40.1728630065918,,34.51258850097656,,,32.0406977088706,35.48161915370396,,,,36.13147989908854,,,,35.48161915370396,,,1.1739134625418794,"Tyler Samaniego",30081,701719
"A.J. Minter","- - -",40.172945531476444,,40.17006836704273,,,,,,,,35.74361841872724,,,,,,,2.799213053639162,"A.J. Minter",18655,621345
"Connor Overton","- - -",40.177584126435924,,42.97853885997426,,,37.512277851934016,40.47145171243636,42.22404564751519,,,38.279634666442874,,,42.27954679036009,35.27676582336426,42.22404564751519,,4.853932846767901,"Connor Overton",18376,656818
"Travis Adams","MIN",40.25750689269191,,42.67979125976562,,,36.240096393384434,40.23094830410086,48.08191571916853,,,37.09246887880213,,,40.23094830410086,,48.08191571916853,,7.473215136819673,"Travis Adams",30180,701519
"Jared Koenig","- - -",40.258093973224085,,25.773399709065757,,,35.81925949390724,38.55717536246423,31.590474639232173,,,24.753409188224357,,,38.55717536246423,,31.590474639232173,,3.3418472122985357,"Jared Koenig",27517,657649
"Kris Bubic","KCR",40.3085121936387,,44.53741226196289,,,33.973648365986705,36.38173814522204,44.02919695419725,,,37.57087725379863,,,39.57250188487445,33.19097498220991,44.02919695419725,,4.137931288446283,"Kris Bubic",21455,663460
"Trevor Bauer","- - -",40.31770536500949,,40.34172553584726,,,39.89654873934659,36.44181645076701,,47.450557081257394,,38.0337667278215,,,36.966547056686046,36.394612651489766,,,2.2416975668602896,"Trevor Bauer",12703,545333
"Wade LeBlanc","- - -",40.31885458953189,,34.9205850907314,,,37.767097517160266,,41.193561295817666,41.39218521118164,,36.39659924116291,,,,,41.193561295817666,,5.551402759003942,"Wade LeBlanc",5221,453281
"Corbin Burnes","- - -",40.33052392005921,,40.58413520871031,,,40.21758643031734,41.06441455504243,48.17185424214102,,,38.96179027010893,,,41.04592241288587,41.54623716848868,48.17185424214102,,2.860385960693055,"Corbin Burnes",19361,669203
"Matt Wisler","- - -",40.342493662901965,,,,,,42.38979242139139,,,,47.367340087890625,,,42.38979242139139,,,,2.593220758150514,"Matt Wisler",12804,605538
"Jeff Brigham","- - -",40.370642170402576,,38.255749708769336,,,41.62714767456055,36.32844739046964,,,,,,,,36.32844739046964,,,4.772728001160181,"Jeff Brigham",16631,656257
"Kyle Nelson","- - -",40.40149450057592,,41.3347580706487,,,,41.00334232231788,42.12875747680664,,,36.4671745300293,,,41.01819833913645,40.82417508780238,42.12875747680664,,4.3448291266437735,"Kyle Nelson",20515,669459
"Josiah Gray","- - -",40.41542059805856,,31.92618504177134,,,32.17981966621324,33.133869108072915,35.195768719563915,,,31.424876375631854,,,33.34833448971019,31.050491638183594,35.195768719563915,,4.841379389949986,"Josiah Gray",24580,680686
"Luis García","- - -",40.43047596193709,,44.102500406901044,49.14305853972564,,44.333753318102744,41.91601730763227,,,,,,,43.600805500575476,41.350109481079336,,,4.211009863974553,"Luis Garcia",6984,472610
"Caleb Ferguson","- - -",40.434663937279296,,41.07622846761437,,,42.82015597177837,45.14453089237213,42.32484723546822,,,34.4991340637207,,,,45.14453089237213,38.8370289405187,43.93074918422196,3.4714295369748203,"Caleb Ferguson",19349,657571
"Matt Barnes","- - -",40.4353542607292,,,43.158154752519394,,,,,44.1408003521419,,40.86617900900645,,,,,,,4.500000431447479,"Matt Barnes",12863,598264
"Calvin Faucher","- - -",40.44591571528737,,47.41736776672537,,,47.53841133442924,47.10705400227073,51.12339311782236,,,46.47148895263672,,,47.1019655863444,47.107076957530545,51.12339311782236,,4.029851219718338,"Calvin Faucher",20116,676534
"Chris Devenski","- - -",40.45039940798838,,40.32434030306541,,,34.662102699279785,39.2916909274676,,45.75325420924595,,42.59797099332122,,,41.94893140571062,37.31028059590069,,,5.859238551085259,"Chris Devenski",12763,606965
"Tommy Milone","- - -",40.450558914127846,,,,,39.85038847081802,39.5295278761122,32.34437138101329,,,37.76912421684761,,,39.5295278761122,,32.34437138101329,,5.83474669404957,"Tommy Milone",7608,543548
"Lucas Luetge","- - -",40.45994362464318,,46.2558665549846,,,,39.444412468103046,48.8814539974683,,,,,,40.19997323195705,38.908269612476076,48.8814539974683,,3.1395354396737627,"Lucas Luetge",8337,476595
"Zac Lowther","BAL",40.47633070166422,,,,,,36.50071712293123,41.46043348803963,,,40.52987593311374,,,36.50071712293123,,41.46043348803963,,6.942857332034992,"Zac Lowther",20243,675912
"Cam Schlittler","NYY",40.51167655870753,,42.29504811262884,,,41.01802903778699,41.23776076390193,47.369351247364506,,,,,,45.96823260658666,38.51415587916519,47.369351247364506,,2.2796834518812195,"Cam Schlittler",32095,693645
"Keaton Winn","SFG",40.516876101493835,,,37.51792445301202,,39.33672458833439,41.07154295748512,,,,,,,41.07154295748512,,,,5.428571600627472,"Keaton Winn",23499,676775
"Riley O'Brien","- - -",40.527238845825195,,51.540229348575366,,,31.99940607233565,26.18692248305728,29.372344630697498,,,46.67835505803426,,,26.62235591008113,24.68143513862123,29.372344630697498,,3.289916478868305,"Riley O'Brien",20348,676617
"Tommy Henry","ARI",40.536874798223344,,,,,42.83240294456482,36.66274809837341,43.39004836716018,,,39.887102058232465,,,36.66274809837341,,43.39004836716018,,5.071823471650154,"Tommy Henry",26285,674072
"Tyler Mahle","- - -",40.604212191361206,,39.77555463158497,38.65624756365191,,43.36804558249081,39.553939570157375,40.53838602701823,,,,,,39.553939570157375,,40.53838602701823,,3.739805889302234,"Tyler Mahle",16358,641816
"Amir Garrett","- - -",40.61020104207122,,,,,36.98949558995351,33.59321972675887,,,,36.33274459838867,,,33.59321972675887,,,,4.723406007437322,"Amir Garrett",14375,607237
"Bryce Jarvis","ARI",40.63866007680129,,35.302930262353684,,,35.062781318116585,31.81879772194969,45.603365898132324,,,33.68341706665267,,,31.81879772194969,,45.603365898132324,,3.6857147355469455,"Bryce Jarvis",27477,686826
"Josh James","HOU",40.653056904421014,,,,,,35.96506519706882,41.3416072621065,,,30.378160049175396,,,35.96506519706882,,41.3416072621065,,6.850746695276755,"Josh James",16794,657624
"Jimmy Cordero","- - -",40.66887128920782,,43.92954392866655,,,46.87530057183628,44.69810838106146,,50.92008304595947,,42.56393223888469,,,44.69810838106146,,,,4.853934599736736,"Jimmy Cordero",15690,622772
"Matt Moore","- - -",40.693369899477275,,38.28537564161347,,,,,,48.40632041600109,,45.481641802462114,,,,,,,3.95564554632586,"Matt Moore",1890,519043
"Justin Miller","- - -",40.70070729409495,,,,,41.97804983730974,40.97948627937131,,,,,,,40.97948627937131,,,,6.157896736240112,"Justin Miller",8580,502522
"Forrest Whitley","- - -",40.73639005773208,,40.25631670884683,36.09336853027344,,37.927783099087804,,40.58456848144531,,,33.97139282226563,,,,,41.589235193589154,38.44965155919393,10.565219704900267,"Forrest Whitley",19586,666215
"Connor Gillispie","- - -",40.745498735476765,,37.176988977964236,,,,35.940281590328944,36.47135848999024,,,36.191991512592026,,,34.753297906172904,36.102531158666814,36.47135848999024,,7.147058823529412,"Connor Gillispie",26171,687362
"Aaron Slegers","- - -",40.75148227928722,,,,,38.90374106168747,38.20809141277102,,,,40.8336220644833,,,38.20809141277102,,,,5.368421723472859,"Aaron Slegers",15231,642083
"Kyle Muller","- - -",40.75383636714276,,,,,38.20198713030134,40.56126959417659,42.80757781437465,,,37.93222483413479,,,40.56126959417659,,42.80757781437465,,5.90304206155613,"Kyle Muller",20167,666205
"Jordan Lyles","- - -",40.76020557340153,,45.25517000051645,,,41.08956655497587,39.92732088803075,42.56066230920554,,,39.08841677673725,,,34.644075647033844,41.071737198306735,42.56066230920554,,5.4060068747997185,"Jordan Lyles",7593,543475
"Orlando Ribalta","WSN",40.77513025040017,,,,,40.243704543154465,42.81583413113369,,,,40.82625099182129,,,42.81583413113369,,,,6.750001139294262,"Orlando Ribalta",26247,687377
